"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15387,25388,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15388,25389,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",262,"NEW"
15389,25390,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15390,25391,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15391,25392,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",262,"NEW"
15392,25394,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.39",1,"NEW"
15393,25393,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15394,25395,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15395,25396,"BENNING",65046,65046,1,1,"0.42","0.42","844.00","0.00","1.03",263,"NEW"
15396,25397,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15397,25398,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15398,25399,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",263,"NEW"
15399,25401,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",263,"NEW"
15400,25400,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15401,25402,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.39",1,"NEW"
15402,25403,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.39",2,"NEW"
15403,25404,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.39",1,"NEW"
